-84.114949,37.146671,"AMBEST [London Auto Truck Center]-London,KY","I-75 Exit 41 @ Hwy 80, London,KY 40741|606-864-6426|250 Truck Parking Spots"
-119.656319,35.614899,"AMBEST [Lost Hills Travel Center]-Lost Hills,CA","I-5 Exit 278; 14814 Aloma St, Lost Hills,CA 93249|661-797-2354|61 Truck Parking Spots"
-120.54433,39.30958,"AMBEST [Luckys Travel Plaza]-Cisco Grove,CA","I-80 Exit 165; 90 Cisco Rd, Cisco Grove,CA 95728|530-426-0328|50 Truck Parking Spots"
-109.04827,35.36319,"AMBEST [Lupton Truck Stop #567]-Lupton,AZ","I-40 Exit 359; 359 Grant Rd, Lupton,AZ 86508|520-201-5255|None listed"
-88.952119,37.89786,"AMBEST [Mach 1 #12]-West Frankfort,IL","I-57 Exit 65; 2420 Ken Gray Blvd, West Frankfort,IL 62896|618-767-5819|50 Truck Parking Spots"
-93.922719,44.17215,"AMBEST [Mankato Travel Center]-Mankato,MN","US Hwy 14, Mankato,MN 56001|507-386-0404|60 Truck Parking Spots"
-90.226194,35.261191,"AMBEST [Marion Travel Center]-Marion,AR","I-55 Exit 14, Marion,AR 72364|870-559-5025|35 Truck Parking Spots"
-76.23229,39.49712,"AMBEST [Maryland House A Plus Sunoco]-Aberdeen,MD","4805 JFK Mem Hwy I-95 MP 82, Aberdeen,MD 21001|410-272-3854|None listed"
-95.26475,29.80386,"AMBEST [McCarty Swift Truck Stop]-Houston,TX","I-610 Exit 24A, Houston,TX 77013|832-374-1461|75 Truck Parking Spots"
-92.673957,41.998882,"AMBEST [Meskwaki Travel Plaza]-Tama,IA","1494 US Hwy 30, Tama,IA 52339|641-484-9341|22 Truck Parking Spots"
-91.409257,38.07492,"AMBEST [Midwest Travel Plaza]-Cuba,MO","I-44 Exit 208, Cuba,MO 65453|573-885-3229|400 Truck Parking Spots"
-114.0437,40.735709,"AMBEST [Millers Travel Centers]-Wendover,UT","I-80 Exit 1 WB Exit 410 EB, Wendover,UT 84083|435-665-2635|60 Truck Parking Spots"
-110.689037,39.543169,"AMBEST [Millers Travel Centers]-Wellington,UT","US Hwy 191, Wellington,UT 84542|435-636-0380|20 Truck Parking Spots"
-80.79393,35.28107,"AMBEST [Mobil Queens Mkt]-Charlotte,NC","I-85 Exit 41, Charlotte,NC 28262|980- 226-5059|None listed"
-107.879,38.480069,"AMBEST [Montrose Travel Center]-Montrose,CO","N Townsend Ave, Montrose,CO 81401|970-462-9047|32 Truck Parking Spots"
-92.382547,34.883924,"AMBEST [Morgan Shell Truck Stop]-North Little Rock,AR","I-40 Exit 142; 20515 Hwy 365 N, North Little Rock,AR 72113|501-851-6815|40 Truck Parking Spots"
-114.13014,46.95518,"AMBEST [Muralt's Travel Plaza]-Missoula,MT","I-90 & Hwy 93 Exit 96, Missoula,MT 59808|406-728-4700|130 Truck Parking Spots"
-95.321979,29.67594,"AMBEST [Mykawa Truck Stop]-Houston,TX","I-610 Exit 34A, Houston,TX 77033|832-859-9611|10 Truck Parking Spots"
-89.371809,38.375059,"AMBEST [Nashville Knapp Mart]-Nashville,IL","I-64 Exit 50; 17970 Mockingbird Rd, Nashville,IL 62263|618-464-9300|None listed"
-111.83907,39.678339,"AMBEST [Nephi Oil Inc]-Nephi,UT","I-15 Exit 222, Nephi,UT 84648|435-623-2088|60 Truck Parking Spots"
-89.46192,43.39314,"AMBEST [North Point Plaza]-Poynette,WI","I-90/94 Exit 115, Poynette,WI 53955|608-635-7139|100 Truck Parking Spots"
-114.420925,42.547912,"AMBEST [Oasis Stop 'N Go #17]-Twin Falls,ID","3204 Kimberly Rd, Twin Falls,ID 83301|208-944-9312|None listed"
-87.616086,30.629924,"AMBEST [Oasis Travel Center]-Robertsdale,AL","I-10 Exit 53; 27801 CR 64 Ext, Robertsdale,AL 36567|251-960-1150|185 Truck Parking Spots"
-93.9756188,45.3667339,"AMBEST [Olsons Truck Stop]-Hasty/Clearwater,MN","I-94 Exit 183, Hasty/Clearwater,MN 55320|763-878-1655|95 Truck Parking Spots"
-76.954569,40.461877,"AMBEST [Onvo Express]-Duncannon,PA","US 11/ US Hwy 15, Duncannon,PA 17020|717-834-5400|Truck Parking"
-75.684028,41.786508,"AMBEST [Onvo Express]-Harford,PA","I-81 Exit 217 5076 State Route 547, Harford,PA 18823|570-434-2608|45 Truck Parking Spots"
-77.37491,40.57886,"AMBEST [Onvo Travel Plaza]-Mifflintown,PA","Hwy 35 and 22, Mifflintown,PA 17059|717-436-8943|84 Truck Parking Spots"
-77.32607,41.180734,"AMBEST [Onvo Travel Plaza]-Avis,PA","US Hwy 220, Exit 118, Avis,PA 17721|570-873-3117|25 Truck Parking Spots"
-76.982249,40.44773,"AMBEST [Onvo Travel Plaza]-Duncannon,PA","3298 Susquehanna Trail, Duncannon,PA 17020|717-834-4000|50 Truck Parking Spots"
-76.407713,40.590859,"AMBEST [Onvo Travel Plaza]-Pine Grove,PA","I-81 Exit 104 10 Molleystown Rd, Pine Grove,PA 17963|570-345-2498|55 Truck Parking Spots"
-76.323761,42.064098,"AMBEST [Onvo Travel Plaza]-Nichols,NY","I-99/Exit 11-8, Nichols,NY 13812|607-687-3957|50 Truck Parking Spots"
-76.317802,41.025425,"AMBEST [Onvo Travel Plaza]-Mifflinville,PA","US 22 & RT 35 - 9 Stop Plaza Drive, Mifflinville,PA 18631|570-752-9330|75 Truck Parking Spots"
-76.295969,40.477899,"AMBEST [Onvo Travel Plaza]-Bethel,PA","I-78 Exit 13, Bethel,PA 19507|717-933-2066|30 Truck Parking Spots"
-76.130129,42.588149,"AMBEST [Onvo Travel Plaza]-McGraw,NY","I-81 Exit 10, McGraw,NY 13101|607-753-8007|25 Truck Parking Spots"
-75.684404,41.787984,"AMBEST [Onvo Travel Plaza]-Harford,PA","I-81 Exit 217 5085 State Route 547, Harford,PA 18823|570-434-2330|70 Truck Parking Spots"
-75.678881,41.823217,"AMBEST [Onvo Travel Plaza]-New Milford,PA","I-81 Exit 219 2174 State Route 848, New Milford,PA 18834|570-465-3794|25 Truck Parking Spots"
-75.578899,41.079556,"AMBEST [Onvo Travel Plaza]-Blakeslee,PA","I-80 Exit 284, Blakeslee,PA 18610|570-643-1000|30 Truck Parking Spots"
-75.50591,41.40858,"AMBEST [Onvo Travel Plaza]-Lake Ariel,PA","I-84 Exit 8, Lake Ariel,PA 18436|570-689-3900|30 Truck Parking Spots"
-75.495595,41.233226,"AMBEST [Onvo Travel Plaza]-Gouldsboro,PA","I-380 Exit 13 17 Main St, Gouldsboro,PA 18424|570-842-2211|54 Truck Parking Spots"
-75.312109,41.343295,"AMBEST [Onvo Travel Plaza]-Greentown,PA","I-84 Exit 20 1414 Route 507, Greentown,PA 18426|570-676-4303|100 Truck Parking Spots"
-75.200946,41.362762,"AMBEST [Onvo Travel Plaza]-Tafton,PA","I-84 Exit 26  624 Route 390, Tafton,PA 18464|570-8571515|40 Truck Parking Spots"
-74.35821,42.94736,"AMBEST [Onvo Travel Plaza]-Fultonville,NY","I-81 Exit 10, Fultonville,NY 12072|518-853-4601|30 Truck Parking Spots"
-73.427189,42.36131,"AMBEST [Onvo Travel Plaza]-Canaan,NY","I-90 Exit B3, Canaan,NY 12029|518-781-4144|30 Truck Parking Spots"
-75.749319,41.062289,"AMBEST [Onvo Travel Plaza [Hickory Run]]-White Haven,PA","I-80 Exit 274 at State Rt 534, White Haven,PA 18661|570-443-4437|280 Truck Parking Spots"
-94.98847,29.68129,"AMBEST [Pat's Travel Center]-La Porte,TX","Hwy 146 @ Barbours Cut, La Porte,TX 77571|281-842-7200|70 Truck Parking Spots"
-122.2701,47.48525,"AMBEST [Petersons Diesel Fueling]-Tukwilla,WA","I-5 Exit 156, Tukwilla,WA 98168|206-433-0149|None listed"
-75.18933,40.695727,"AMBEST [Phillipsburg Sunoco]-Phillipsburg,NJ","US 22 Mem Pkwy, Phillipsburg,NJ 8865|908-859-0040|None listed"
-88.19711,43.281798,"AMBEST [Pioneer Travel Plaza]-Richfield,WI","I-41 Exit 60, Richfield,WI 53076|262-628-3344|150 Truck Parking Spots"
-84.737962,42.797296,"AMBEST [Pohl's Oil Travel Plaza]-Grand Ledge,MI","I-96 Exit 86, Grand Ledge,MI 48837|517-622-0770|20 Truck Parking Spots"
-102.63071,38.11552,"AMBEST [Ports to Plains Travel Plaza]-Lamar,CO","33110 CR 7, Lamar,CO 81052|719-336-3445|250 Truck Parking Spots"
-72.711479,41.92998,"AMBEST [Pride Travel Center]-East Granby,CT","122 Rainbow Rd, East Granby,CT 6026|860-413-3444|None listed"
-72.653499,41.785919,"AMBEST [Pride Travel Center]-Hartford,CT","I-91 Exit 33; 81-89 Jennings Rd, Hartford,CT 6120|413-737-6992|109 Truck Parking Spots"
-72.6106,42.11002,"AMBEST [Pride Travel Center]-Springfield,MA","I-91 at Rt 20 W, Springfield,MA 1104|413-733-6126|50 Truck Parking Spots"
-72.54494,42.16638,"AMBEST [Pride Travel Center]-Chicopee,MA","I-90/Mass Pike Exit 6, Chicopee,MA 1020|413-592-6190|200 Truck Parking Spots"
-98.451424,41.210701,"AMBEST [Pump & Pantry 13]-St Paul,NE","US Hwy 281 & US Hwy 92, St Paul,NE 68873|308-754-4439|5 Truck Parking Spots"
-99.620026,41.401752,"AMBEST [Pump & Pantry 14]-Broken Bow,NE","US Hwy 2, Broken Bow,NE 68822|308-872-6842|3 Truck Parking Spots"
-98.319794,40.931869,"AMBEST [Pump & Pantry 15]-Grand Island,NE","2028 E Hwy 30, Grand Island,NE 68801|308-384-1886|10 Truck Parking Spots"
-98.37841,40.911629,"AMBEST [Pump & Pantry 2]-Grand Island,NE","821 S Webb Rd, Grand Island,NE 68803|308-381-0767|3 Truck Parking Spots"
-99.368172,40.437954,"AMBEST [Pump & Pantry 23]-Holdrege,NE","US Hwy 6 US Hwy 183, Holdrege,NE 68949|308-995-6907|4 Truck Parking Spots"
-98.360127,40.582037,"AMBEST [Pump & Pantry 24]-Hastings,NE","1630 E South, Hastings,NE 68901|402-462-5832|10 Truck Parking Spots"
-98.01605,41.1075,"AMBEST [Pump & Pantry 29]-Central City,NE","US Hwy 30 & Hwy 14, Central City,NE 68826|308- 946-2394|3 Truck Parking Spots"
-102.20352,42.8001,"AMBEST [Pump & Pantry 34]-Gordon,NE","Hwy 20 & St Hwy 27, Gordon,NE 69343|308-282-2000|3 Truck Parking Spots"
-99.368277,40.104518,"AMBEST [Pump & Pantry 35]-Alma,NE","710 N Hwy 183, Alma,NE 68920|308-928-2590|13 Truck Parking Spots"
-98.607735,41.001789,"AMBEST [Pump & Pantry 4]-Cairo,NE","Hwy 2 & Hwy 11, Cairo,NE 68824|308-485-4404|1 Truck Parking Spots"
-96.5648,42.4486,"AMBEST [Pump & Pantry 53]-Jackson,NE","US Hwy 20, Jackson,NE 68743|402-632-4949|10 Truck Parking Spots"
-78.06291,42.253619,"AMBEST [Quicklee's Travel Center]-Belmont,NY","I-86 Exit 30/Hwy NY 19, Belmont,NY 14813|585- 268-8190|20 Truck Parking Spots"
-77.712547,42.866228,"AMBEST [Quicklee's Travel Center]-Avon,NY","I-390 Exit 9, Avon,NY 14414|585-226-9560|80 Truck Parking Spots"
-93.7052,32.2145,"AMBEST [Relay Station]-Frierson,LA","I-49 Exit 186, Frierson,LA 71027|318-872-1900|50 Truck Parking Spots"
-112.199929,41.710389,"AMBEST [RJ's Fuel Stop]-Tremonton,UT","I-84/I-15 Exit 40, Tremonton,UT 84337|435-257-3530|60 Truck Parking Spots"
-103.1036,35.1754,"AMBEST [Russell's Endee Truck & Travel Center]-Glenrio,NM","I-40 Exit 369, Glenrio,NM 88434|575-576-8700|150 Truck Parking Spots"
-79.996617,36.095721,"AMBEST [Sandy Ridge Mart]-Colfax,NC","I-40 Exit 208, Colfax,NC 27235|336-681-4942|None listed"
-114.91802,35.46068,"AMBEST [Searchlight Truck Stop]-Searchlight,NV","US Hwy 95 at Hwy 164 Calif Line, Searchlight,NV 89046|702- 297-1080|60 Truck Parking Spots"
-123.290013,42.940615,"AMBEST [Seven Feathers Truck & Travel Center]-Canyonville,OR","I-5 Exit 99, Canyonville,OR 97417|541-839-3100|175 Truck Parking Spots"
-94.215061,39.749003,"AMBEST [Shell Food Mart]-Cameron,MO","I-35 Exit 54, Cameron,MO 64429|816-632-2156|None listed"
-96.704378,40.697953,"AMBEST [Shoemakers South]-Roca,NE","US 77 N st Saltillo Rd, Roca,NE 68430|402-420-7899|30 Truck Parking Spots"
-96.78885,40.81334,"AMBEST [Shoemakers Truck Station]-Lincoln,NE","I-80 Exit 395, Lincoln,NE 68522|402-474-1771|130 Truck Parking Spots"
-119.860367,47.082462,"AMBEST [Shree's Truck Stop]-George,WA","I-90 Exit 149, George,WA 98824|509-690-7890|None listed"
-93.222987,37.069812,"AMBEST [Signal Food Store]-Ozark,MO","US 85  & 1690 W Hwy J, Ozark,MO 65721|417-581-9902|None listed"
-92.577407,37.115026,"AMBEST [Signal Food Store]-Mansfield,MO","711 N Hwy US 60, Mansfield,MO 65704|417-924-8886|None listed"
-91.704729,37.00042,"AMBEST [Signal Food Store]-Mountain View,MO","513 N Pine St & US 60, Mountain View,MO 65548|417-934-5941|None listed"
-92.752899,37.150379,"AMBEST [Signal Food Store #120]-Seymour,MO","US Hwy 60, Seymour,MO 65746|417-765-1010|None listed"
-91.30791,30.499919,"AMBEST [Silvers Travel Plaza]-Port Allen,LA","US Hwy 190 W, Port Allen,LA 70767|225-383-0695|40 Truck Parking Spots"
-91.917633,30.2983,"AMBEST [Silvers Travel Plaza & Casino's]-Breaux Bridge,LA","I-10 Exit 109, Breaux Bridge,LA 70517|337-507-3440|None listed"
-97.09675,47.93394,"AMBEST [Simonson Travel Center]-Grand Forks,ND","I-29 Exit 141, Grand Forks,ND 58201|701-795-2107|75 Truck Parking Spots"
-107.55776,35.076639,"AMBEST [Sky City Travel Center]-Acoma Pueblo,NM","I-40 Exit 102, Acoma Pueblo,NM 87034|505-552-5700|350 Truck Parking Spots"
-97.32925,36.275559,"AMBEST [Sooners Corner]-Perry,OK","I-35 Exit 185, Perry,OK 73077|580-336-4460|30 Truck Parking Spots"
-103.48518,31.40443,"AMBEST [Stripes]-Pecos,TX","I-20 Exit 42, Pecos,TX 79772|432- 445-1581|65 Truck Parking Spots"
-102.9125,30.9023,"AMBEST [Stripes]-Fort Stockton,TX","I-10 Exit 257, Fort Stockton,TX 79735|432-336-8861|60 Truck Parking Spots"
-102.892,31.5732,"AMBEST [Stripes]-Monahans,TX","I-20 Exit 80, Monahans,TX 79756|432-943-6621|None listed"
-102.4169,31.8749,"AMBEST [Stripes]-Odessa,TX","4020 Kermit Hwy, Odessa,TX 79764|432-366-1413|None listed"
-102.3831,31.8195,"AMBEST [Stripes]-Odessa,TX","I-20 Exit 115, Odessa,TX 79763|432-332-3392|None listed"
-102.3698,34.8291,"AMBEST [Stripes]-Hereford,TX","2901 East 1st St, Hereford,TX 79045|806-363-1030|None listed"
-102.108,31.9674,"AMBEST [Stripes]-Midland,TX","I-20 Exit 134, Midland,TX 79701|432-684-4533|None listed"
-102.0367,31.9827,"AMBEST [Stripes]-Midland,TX","I-20 Exit 138, Midland,TX 79702|432-683-8132|None listed"
-102.03556,31.981339,"AMBEST [Stripes]-Midland,TX","I-20 Exit 138, Midland,TX 79702|432-684-7338|20 Truck Parking Spots"
-101.805,32.1372,"AMBEST [Stripes]-Stanton,TX","I-20 Exit 156, Stanton,TX 79782|432-756-2115|None listed"
-100.9945,31.8366,"AMBEST [Stripes]-Sterling City,TX","1001 4th Ave, Sterling City,TX 76951|325-378-2042|None listed"
-100.441,31.4196,"AMBEST [Stripes]-San Angelo,TX","3925 S Bryant, San Angelo,TX 76903|325-655-1613|None listed"
-100.4133,31.4764,"AMBEST [Stripes]-San Angelo,TX","1606 Lafollette, San Angelo,TX 76905|325-655-0397|None listed"
-99.7271,33.1576,"AMBEST [Stripes]-Haskell,TX","106 N 1st St, Haskell,TX 79521|940-864-3434|None listed"
-99.0004,31.6872,"AMBEST [Stripes]-Brownwood,TX","3801 Hwy 377 S, Brownwood,TX 76801|325-646-7209|None listed"
-98.6741,30.7371,"AMBEST [Stripes]-Llano,TX","200 Hwy 71 E, Llano,TX 78643|325-247-1010|None listed"
-98.6142,31.8978,"AMBEST [Stripes]-Comanche,TX","1003 W Central Ave, Comanche,TX 76442|325-356-2422|None listed"
-98.14461,26.30553,"AMBEST [Stripes]-Edinburg,TX","9224 E Hwy 107, Edinburg,TX 78541|956- 287-1350|None listed"
-98.1114,32.60739,"AMBEST [Stripes]-Santo,TX","I-20 Exit 386, Santo,TX 76472|940- 769-2434|30 Truck Parking Spots"
-97.46056,27.755009,"AMBEST [Stripes]-Corpus Christi,TX","601 South Padre Island Dr, Corpus Christi,TX 78405|361-814-8206|None listed"
-99.3357,31.1152,"AMBEST [Stripes]-Brady,TX","2013 S Bridge, Brady,TX 76825|325-597-0200|None listed"
-100.2922,31.8864,"AMBEST [Stripes]-Bronte,TX","101 S State, Bronte,TX 76933|325-473-6601|None listed"
-103.0457,34.3885,"AMBEST [Stripes]-Texico,NM","US 84 at US 60/225 Wheeler, Texico,NM 88135|575-482-9313|None listed"
-101.4659,31.1917,"AMBEST [Stripes]-Big Lake,TX","50 W 2nd St, Big Lake,TX 76932|325-884-3092|None listed"
-103.179,32.6965,"AMBEST [Stripes]-Hobbs,NM","US 62 at SW Co Rd/3305 W Marland, Hobbs,NM 88240|575-393-4467|None listed"
-102.5427,32.3071,"AMBEST [Stripes]-Andrews,TX","US 385 at CR 1910 / 1112 S Main, Andrews,TX 79714|432-524-9189|None listed"
-99.9574,31.7283,"AMBEST [Stripes]-Ballinger,TX","1801 Hutchings, Ballinger,TX 76821|325-365-2876|None listed"
-103.3175,33.257,"AMBEST [Stripes]-Tatum,NM","US 380 at NM 206/10 E Broadway, Tatum,NM 88267|575-398-2432|None listed"
-100.9173,29.3469,"AMBEST [Stripes 7/11]-Del Rio,TX","2200 Spur 239, Del Rio,TX 78840|830-774-1881|None listed"
-100.4541,28.6697,"AMBEST [Stripes 7/11]-Eagle Pass,TX","4377 Fm 201, Eagle Pass,TX 78852|830-773-3939|None listed"
-99.755237,29.22983,"AMBEST [Stripes 7/11]-Uvalde,TX","2815 E Main St, Uvalde,TX 78801|830-278-3458|None listed"
-99.5287,27.6307,"AMBEST [Stripes 7/11]-Laredo,TX","14118 Fm 1472, Laredo,TX 78045|956-718-2088|None listed"
-99.238887,28.451337,"AMBEST [Stripes 7/11]-Cotulla,TX","I-35 Exit 68, Cotulla,TX 78014|830-879-5354|60 Truck Parking Spots"
-98.861,26.3717,"AMBEST [Stripes 7/11]-Rio Grande City,TX","2798 W Hwy 83, Rio Grande City,TX 78582|956-487-1429|None listed"
-98.678106,27.312025,"AMBEST [Stripes 7/11]-Hebbronville,TX","611 N Smith Ave, Hebbronville,TX 78361|361-527-5584|None listed"
-98.6403,26.3068,"AMBEST [Stripes 7/11]-Alto Bonito,TX","US 83 at CR 2360 - 7276 E Hwy 83, Alto Bonito,TX 78582|956-716-6160|None listed"
-98.6364,29.6776,"AMBEST [Stripes 7/11]-San Antonio,TX","25284 IH 10 West, San Antonio,TX 78257|210-698-3634|None listed"
-98.618017,27.883005,"AMBEST [Stripes 7/11]-Freer,TX","100 W Riley, Freer,TX 78357|361-394-6610|None listed"
-98.3926,26.2358,"AMBEST [Stripes 7/11]-Palmview,TX","2005 Palm Vista Dr, Palmview,TX 78572|956-585-1804|None listed"
-98.3537,26.2213,"AMBEST [Stripes 7/11]-Palmview,TX","806 E Palms Vista Dr, Palmview,TX 78572|956-580-2469|None listed"
-98.3498,26.2161,"AMBEST [Stripes 7/11]-Mission,TX","2107 Hwy 83, Mission,TX 78574|956-519-1593|None listed"
-98.2819,26.1547,"AMBEST [Stripes 7/11]-McAllen,TX","4712 West Military Hwy, McAllen,TX 78503|956-928-0433|None listed"
-98.2164,26.126,"AMBEST [Stripes 7/11]-Pharr,TX","7401 S Jackson Rd, Pharr,TX 78577|956-843-2335|None listed"
-98.2009,26.0931,"AMBEST [Stripes 7/11]-Pharr,TX","10701 S Cage , Pharr,TX 78577|956-702-9919|None listed"
-98.1855368,31.0744646,"AMBEST [Stripes 7/11]-Lampasas,TX","801 North Key Ave, Lampasas,TX 76550|512-564-1459|None listed"
-98.18303,26.20412,"AMBEST [Stripes 7/11]-Pharr,TX","809 N Cage, Pharr,TX 78577|956- 787-8631|None listed"
-98.140666,27.225722,"AMBEST [Stripes 7/11]-Falfurrias,TX","Hwy 285  Hwy 281, Falfurrias,TX 78355|361-325-1337|None listed"
-98.0634,26.2944,"AMBEST [Stripes 7/11]-Edinburg,TX","1606 E Richardson Rd, Edinburg,TX 78539|956-386-1487|None listed"
-98.0288,28.3379,"AMBEST [Stripes 7/11]-George West,TX","923 S Hwy 37, George West,TX 78022|361-449-2214|None listed"
-98.02580673,28.33904246,"AMBEST [Stripes 7/11]-George West,TX","I-37 Exit 56, George West,TX 78022|361-449-3766|None listed"
-97.937297,27.956511,"AMBEST [Stripes 7/11]-Orange Grove,TX","104 S Reynolds, Orange Grove,TX 78372|361-384-2722|None listed"
-97.89473,28.864954,"AMBEST [Stripes 7/11]-Karnes City,TX","1905 S US Hwy 181, Karnes City,TX 78118|830-780-2854|None listed"
-97.8184891,29.93485389,"AMBEST [Stripes 7/11]-Maxwell,TX","7809 Camino Real, Maxwell,TX 78640|512-357-4048|None listed"
-97.815489,27.304421,"AMBEST [Stripes 7/11]-Riviera,TX","Hwy 77, Riviera,TX 78379|361-296-3818|None listed"
-97.7629,29.2681,"AMBEST [Stripes 7/11]-Nixon,TX","210 E Central Ave, Nixon,TX 78140|830-582-1154|None listed"
-97.7363,26.0512,"AMBEST [Stripes 7/11]-Los Indios,TX","702 E US Hwy 281, Los Indios,TX 78567|956-399-7483|None listed"
-97.725679,26.24784,"AMBEST [Stripes 7/11]-Combes,TX","21469 Hwy 77 Exp, Combes,TX 78552|956-412-1304|None listed"
-97.6553,26.1411,"AMBEST [Stripes 7/11]-San Benito,TX","2500 W Exp 83, San Benito,TX 78586|956-361-1400|None listed"
-97.58434178,27.94736174,"AMBEST [Stripes 7/11]-Odem,TX","I-69 @ Hwy 77, Odem,TX 78370|361-368-2387|None listed"
-97.5317,26.0262,"AMBEST [Stripes 7/11]-Olmito,TX","7900 Hwy 77, Olmito,TX 78575|956-350-3902|None listed"
-97.30392,31.5815,"AMBEST [Stripes 7/11]-Waco,TX","8256 N State Hwy 6, Waco,TX 76712|254-848-2726|None listed"
-97.2794,29.1201,"AMBEST [Stripes 7/11]-Cuero,TX","4200 N Esplanade, Cuero,TX 77954|361-275-8200|None listed"
-97.27421137,28.30635253,"AMBEST [Stripes 7/11]-Refugio,TX","108 North Alamo St, Refugio,TX 78377|361-526-2251|None listed"
-96.978,28.7673,"AMBEST [Stripes 7/11]-Victoria,TX","3204 S Laurent St, Victoria,TX 77901|361-579-0087|None listed"
-96.261574,29.179007,"AMBEST [Stripes 7/11]-El Campo,TX","1710 S Mechanic St, El Campo,TX 77437|979- 543-7701|10 Truck Parking Spots"
-95.4217,29.9815,"AMBEST [Stripes 7/11]-Houston,TX","I-45 Exit 63, Houston,TX 77090|281-209-0918|None listed"
-95.4013,29.9654,"AMBEST [Stripes 7/11]-Houston,TX","I-45 Exit 62, Houston,TX 77073|281-821-0290|None listed"
-95.2133,29.764,"AMBEST [Stripes 7/11]-Houston,TX","1402 Federal Rd, Houston,TX 77015|713-451-5212|None listed"
-95.128418,29.856209,"AMBEST [Stripes 7/11]-Houston,TX","9735 Sheldon Rd, Houston,TX 77049|281- 456-0147|6 Truck Parking Spots"
-94.8955,30.041,"AMBEST [Stripes 7/11]-Dayton,TX","811 Hwy 90, Dayton,TX 77535|936-258-6967|None listed"
-94.77303,30.07853,"AMBEST [Stripes 7/11]-Liberty,TX","2130 Hwy 146 Bypass, Liberty,TX 77575|936- 336-4004|10 Truck Parking Spots"
-99.8579,28.5197,"AMBEST [Stripes 7/11]-Carrizo Springs,TX","101 S 1st St, Carrizo Springs,TX 78834|830-876-3359|None listed"
-98.4186629,30.084515,"AMBEST [Stripes 7/11]-Blanco,TX","1138 US Hwy 281 S, Blanco,TX 78606|830-833-5874|None listed"
-98.2347997,30.7382002,"AMBEST [Stripes 7/11]-Burnet,TX","2501 S Water, Burnet,TX 78611|512-756-2521|None listed"
-97.74224158,28.42944439,"AMBEST [Stripes 7/11]-Beeville,TX","1620 Fm 351 E, Beeville,TX 78102|361-354-5459|None listed"
-97.4075,25.9393,"AMBEST [Stripes 7/11]-Brownsville,TX","2305 Fm 511, Brownsville,TX 78520|956-831-3178|None listed"
-95.925652,28.990568,"AMBEST [Stripes 7/11]-Bay City,TX","5620 7th St, Bay City,TX 77414|979- 244-4737|None listed"
-101.949485,32.736688,"AMBEST [Stripes Conv Store]-Lamesa,TX","US Hwy 87, Lamesa,TX 79331|214-840-5513|3 Truck Parking Spots"
-102.326766,33.902887,"AMBEST [Stripes Conv Store]-Littlefield,TX","US Hwy 84/US Hwy 385, Littlefield,TX 79339|806-385-7522|10 Truck Parking Spots"
-101.382711,33.673902,"AMBEST [Stripes Conv Store]-Ralls,TX","US Hwy 82, Ralls,TX 79357|806-253-0118|3 Truck Parking Spots"
-102.035877,31.981441,"AMBEST [Stripes Travel Plaza]-Midland,TX","11200 Hwy 191, Midland,TX 79764|432-381-7780|20 Truck Parking Spots"
