longitude,latitude,name,address,city,state,zip,phone
-80.136357,26.101007,FT L.-CAUSEWAY,1630 S Federal,Fort Lauderdale,FL,33316,(954) 527-1204
-80.298513,26.109927,THE PLAZA,11200 Sr 84,Davie,FL,33325,(954) 475-1532
-80.157219,26.092066,SR 84 & 12 AVE,1201 State Hwy 84,Fort Lauderdale,FL,33315,(954) 527-1017
-80.229447,26.086358,NOVA DRIVE,6405 Nova Dr,Davie,FL,33317,(954) 424-2408
-80.331098,26.117301,SHENANDOAH,13642 Sr 84,Davie,FL,33325,(954) 473-2422
-80.091062,26.512103,BOYNTON CONGRESS,1701 S. Congress Ave,Boynton Beach,FL,33426,(561) 732-3331
-80.147972,26.529543,BOYNTON & JOG,9915 Jog Rd,Boynton Beach,FL,33437,(561) 732-7999
-80.122337,26.529131,BOYNTON BCH W,9858 Military Trl,Boynton Beach,FL,33436,(561) 738-0961
-80.362638,26.106874,WESTON,1020 Weston Rd,Fort Lauderdale,FL,33326,(954) 384-1256
-80.05871,26.512358,BOYNTON BEACH,1810 S Federal Hwy,Boynton Beach,FL,33435,(561) 737-4848
-80.206821,26.052417,HARDROCK,5530 S State Road 7,Davie,FL,33314,(954) 791-3852
-80.283698,26.063591,COOPER CITY,10260 Griffin Rd,Cooper City,FL,33328,(954) 434-6938
-80.393714,26.118287,INDIAN TRACE,326 Indian Trace,Weston,FL,33326-2996,(954) 384-4450
-80.159686,26.047751,STIRLING,2690 Stirling Rd,Hollywood,FL,33024,(954) 920-4446
-80.231845,26.045567,DAVIE RD EXT,4295 N Davie Road Ext,Hollywood,FL,33024,(954) 432-3134
-80.091105,26.544195,CONG/22ND,1799 N Congress Blvd,Boynton Beach,FL,33435,(561) 369-1550
-80.165193,26.033807,SHERIDAN & I-95,2851 Sheridan St,Hollywood,FL,33020,(954) 925-9397
-80.143686,26.035724,DANIA-FEDERAL,1310 S Federal Hwy,Dania,FL,33004,(954) 920-5553
-80.208854,26.027423,HOLLYWOOD,1900 N State Road 7,Hollywood,FL,33021,(954) 981-7288
-80.312393,26.045591,FLAMINGO,5986 S Flamingo Rd,Cooper City,FL,33328,(954) 434-0615
-80.359969,26.064214,GRIFFIN,4492 Weston Rd,Davie,FL,33331,(954) 385-3828
-80.249064,26.021688,PEMBROKE PINES,1490 N University Dr,Pembroke Pines,FL,33024,(954) 432-5150
-80.114499,26.571189,HYPOLUXO & MILIT,4614 Hypoluxo Rd,Lake Worth,FL,33463,(561) 296-0715
-80.298043,26.022201,TAFT & HIATUS,11100 Taft Street,Pembroke Pines,FL,33026-2735,(954) 432-1100
-80.145193,26.589189,JOG/LANTANA,6342 Lantana Rd,Lake Worth,FL,33463,(561) 641-6717
-80.359581,26.030125,COQUINA FLATS SC,15911 Sheridan St,Fort Lauderdale,FL,33321,(954) 252-6018
-80.06738,26.58593,LANTANA,1450 W Lantana Rd,Lantana,FL,33462,(561) 582-5495
-80.314387,26.007037,PINES & FLAMINGO,12480 S Pines Blvd,Pembroke Pines,FL,33027,(954) 436-2342
-80.167175,26.618017,NASSAU SQUARE,7793 Lake Worth Rd,Lake Worth,FL,33467,(561) 721-1565
-80.138819,26.618685,GREENACRES,6000 Lake Worth Rd,Greenacres,FL,33463,(561) 439-1574
-80.089547,26.622422,LAKE WORTH,3671 S Congress,Lake Worth,FL,33460,(561) 968-8484
-80.204858,26.639313,VILLAGE GREEN,2755 S Sr 7,Wellington,FL,33414,(561) 721-8673
-80.394906,26.008319,PEMBROKE PINES,18489 Pines Blvd,Pembroke Pines,FL,33029,(954) 430-5330
-99.263797,26.894099,ZAPATA/HWY 83,116 South Us Hwy 83,Zapata,TX,78076,(956) 765-6700
-98.139989,27.227062,FALFURRIAS,118 North Highway 281,Falfurrias,TX,78355,(361) 325-2151
-82.349289,26.939976,ENGLEWOOD,1250 S Mccall Rd,Englewood,FL,34223,(941) 474-9486
-82.225958,26.933907,GASPARILLA ROAD,13418 S Mccall Rd,Port Charlotte,FL,33981,(941) 828-0061
-82.220749,27.039106,NORTH PORT,14805 Tamiami Trl,North Port,FL,34287,(941) 200-2540
-82.39181,27.05038,JACARANDA & 41,4269 S Tamiami Tr,Venice,FL,34293,(941) 497-4776
-82.132884,27.005897,MURDOCK-TAMIAMI,1805 Tamiami Trl,Port Charlotte,FL,33948,(941) 627-8999
-82.208007,27.070776,HERON CREE,1013 Front Place,North Port,FL,34287,(941) 429-7820
-82.100082,26.983596,PROMENADES,3232 Tamiami Trl,Port Charlotte,FL,33952,(941) 624-6199
-82.423277,27.070933,SOUTH VENICE,1720 S Tamiami Trail,Venice,FL,34293,(941) 493-4555
-82.069137,26.95969,CHARLOTTE,4695 Tamiami Trl,Port Charlotte,FL,33980,(941) 629-4681
-82.385298,27.105602,VENICE I-75,325 Commercial Ct,Venice,FL,34292,(941) 486-1138
-82.438499,27.107651,VENICE-NO VENICE,480 N Venice By-Pass,Venice,FL,34292,(941) 485-6619
-82.054962,27.016944,PEACHLAND,24133 Peachland Blvd,Port Charlotte,FL,33954,(941) 764-0300
-82.418747,27.136891,LAUREL & PINEBRO,2480 Laurel Rd E,Venice,FL,34275,(941) 484-2608
-82.006595,26.896231,PUNTA GORD,9083 Mac Drive,Punta Gorda,FL,33950,(941) 637-3902
-81.941232,26.70002,DEL PRADO,2541 Del Prado N,Cape Coral,FL,33909,(239) 242-8498
-81.972938,26.652003,SANTA BARBARA,8 Ne Pine Island Rd,Cape Coral,FL,33909,(239) 772-5888
-82.483459,27.268746,CLARK ROAD,5821 Derek Ave,Sarasota,FL,34233,(941) 921-1979
-82.52352,27.261972,STICKENY ROAD,6347 S Tamiami Trl,Sarasota,FL,34231,(941) 922-1064
-81.905556,26.68261,PINE ISL,3061 Ne Pine Island Rd,Cape Coral,FL,33909,(239) 997-4797
-82.450934,27.298297,CATTLEMEN,3901 Cattlemen Rd,Sarasota,FL,34233-5001,(941) 378-2511
-82.49304,27.298311,BEE RIDGE,3828 Bee Ridge Rd,Sarasota,FL,34231,(941) 922-4406
-81.8508,26.69989,BAYSHORE S,6431 Bayshore Rd N,North Fort Myers,FL,33917,(239) 543-2269
-82.530085,27.299198,SOUTHGATE,3875 S Tamiami Trail,Sarasota,FL,34239,(941) 954-7589
-81.438738,26.761277,LA BELLE,21 West Hickpochee Avenue,La Belle,FL,33935,(863) 675-0499
-81.84566,27.210885,ARCADIA-12TH AVE,1203 E Oak St,Arcadia,FL,34266,(863) 494-1312
-81.357682,27.293605,LAKE PLACID-H27,321 Us Hwy 27 S,Lake Placid,FL,33852,(863) 465-7177
-80.945049,26.75483,CLEWISTON,905 W Sugarland Hwy,Clewiston,FL,33440,(863) 983-9521
-80.830602,27.205925,OKEE SOUTH,4151 Us Hwy 441 S,Okeechobee,FL,34974,(863) 763-5856
-80.826145,27.244103,OKEECHOBEE NORTH,401 Ne Park St,Okeechobee,FL,34972,(863) 763-5826
-80.46395,27.018198,INDIANTOWN,15438 Sw Warfield Blvd,Indiantown,FL,34956,(772) 597-0073
-80.191923,26.941555,JUPITER FARMS,10030 Indian Town Rd,Jupiter,FL,33468,(561) 743-8434
-80.139167,26.933924,INDIANTOWN,6760 Indiantown Rd,Jupiter,FL,33458-3978,(561) 744-4611
-80.104818,26.883599,ABACOA,5480 Military Trl,Jupiter,FL,33458-2862,(561) 627-7440
-80.081092,26.935504,JUPITER,181 N Us 1,Jupiter,FL,33458,(561) 746-2529
-80.084757,26.821607,BURNS & A1A,9880 Florida A1a Alternate,Palm Beach Gardens,FL,33410,(561) 630-4634
-80.094413,26.809221,N LAKE,3805 Northlake Blvd,Palm Beach Gardens,FL,33403,(561) 626-8917
-80.058922,26.852921,JUNO,12025 Us Hwy 1,North Palm Beach,FL,33408,(561) 626-9529
-80.101992,26.783904,BLUE HERON,4145 Blue Heron Blvd,West Palm Beach,FL,33404,(561) 848-6783
-80.292719,26.779411,SEMINOLE PRATT &,15880 Orange Blvd,Loxahatchee,FL,33470,(561) 791-8591
-80.10463,26.760095,45TH/MILITA,4275 45th St,West Palm Beach,FL,33409,(561) 684-7405
-80.054739,26.790993,BROADWAY,3551 N Broadway,Riviera Beach,FL,33404,(561) 844-3846
-80.137207,27.062174,HOBE SOUND,11671 Se Federal Hwy,Hobe Sound,FL,33455,(772) 546-2082
-80.073623,26.753706,45TH ST.,1207 W 45th St,West Palm Beach,FL,33401,(561) 848-1632
-80.198202,26.710021,OKEECHOBEE & 441,9835 Okeechobee Blvd,West Palm Beach,FL,33411,(561) 202-6740
-80.228443,26.709532,OKEECHOBEE & RP,1400 Royal Palm Beach Boulevard,Royal Palm Beach,FL,33411,(561) 333-8866
-80.152843,26.707282,OKEE & JOG,6858 Okeechobee Blvd,West Palm Beach,FL,33411,(561) 687-3070
-80.084266,26.723363,CONGRESS & PALM,1720 Palm Beach Lakes Blvd,West Palm Beach,FL,33401,(561) 640-4280
-80.111819,26.703748,PINE TRAIL,1775 Military Trl,West Palm Beach,FL,33409,(561) 684-9120
-80.089086,26.706936,OKEECHOBEE,2421 Okeechobee Boulevard,West Palm Beach,FL,33401,(561) 686-7177
-80.258349,27.111397,STUART 76,7596 Sw Lost River Rd,Stuart,FL,34997-7454,(772) 781-2326
-80.201726,26.678279,SOUTHERN / 441,100 State Rd 7,West Palm Beach,FL,33414,(561) 795-7001
-80.205667,27.132043,US 1   COV,5960 Se Federal Hwy,Stuart,FL,34997,(772) 463-8102
-80.058109,26.690037,WPB-BELVEDERE,650 Belvedere Rd,West Palm Beach,FL,33405,(561) 655-1761
-80.267367,26.660874,WELLINGTON,1470 Greenview Shores Blvd,Wellington,FL,33414,(561) 790-7071
-80.112026,26.665319,MILITARY,828 S Military Trl,West Palm Beach,FL,33406,(561) 683-7592
-80.145854,26.651647,FOREST HILL &JOG,6581 Forest Hill Blvd,West Palm Beach,FL,33415,(561) 969-0715
-80.225557,27.162194,STUART SOUTH,3600 Se Federal Hwy,Stuart,FL,34997,(772) 287-7714
-80.089645,26.651352,FOREST & CONGRES,3015 Forest Hill Blvd,Palm Springs,FL,33406,(561) 623-0931
-80.113219,26.638634,SHOPPES OF CREST,2605 S Military Trail,West Palm Beach,FL,33415,(561) 209-2520
-80.29263,27.17189,MARTIN DOWNS,2900 Sw Martin Downs Rd,Palm City,FL,34990,(772) 220-4062
-80.056775,26.643753,ARBOR,2501 N Dixie Hwy,Lake Worth,FL,33460,(561) 582-1174
-80.250259,27.189291,STUART CENTRAL,970 Se Federal Hwy,Stuart,FL,34994-3703,(772) 283-2948
-80.272764,27.245049,JENSEN BEACH,3546 Nw Federal Hwy,Jensen Beach,FL,34957-4424,(772) 692-2600
-80.376296,27.24977,DARWIN,3199 Sw Port Saint Lucie Blvd,Port Saint Lucie,FL,34953-3228,(772) 878-0600
-80.318807,27.271513,RIVERGATE,1080 Se Port St Lucie,Port Saint Lucie,FL,34952,(772) 337-2600
-80.401137,27.264145,GATLIN & ROSSER,1740 Sw Gatlin Blvd,Port Saint Lucie,FL,34953,(772) 336-4887
-80.429657,27.271577,TRADITION,10604 Sw Village Pkwy,Port Saint Lucie,FL,34987,(772) 345-2920
-80.319852,27.326492,PRIMA VISTA /US,7626 S Federal Hwy,Port St. Lucie,FL,34983,(772) 971-3864
-99.503839,27.50935,LAREDO-URSULA,1120 Santa Ursula,Laredo,TX,78040-4542,(956) 724-4911
-99.503871,27.543587,SAN BERNARDO,4717 San Bernardo,Laredo,TX,78040,(956) 723-0201
-99.512399,27.590466,MINES RD,9814 Fm 1472,Laredo,TX,78045,(956) 712-9488
-99.501544,27.567612,I 35 DEL M,102 W. Del Mar Blvd,Laredo,TX,78045,(956) 717-2034
-99.47611,27.47458,ZACATECAS,2502 Hwy 83,Laredo,TX,78046,(956) 729-1127
-99.475916,27.530284,LAREDO-SAUNDERS,2101 Saunders St,Laredo,TX,78040,(956) 724-1702
-99.472844,27.506221,LAREDO GUA,2301 Guadalupe Street,Laredo,TX,78043,(956) 722-7605
-99.477365,27.446776,LAREDO - SIERRA,4719 S Us Hwy 83,Laredo,TX,78046,(956) 795-0693
-99.474178,27.453294,(WM) HWY 83 AT L,4401 HIGHWAY 83 S (Walmart),Laredo,TX,78046,(956) 753-2200
-99.472852,27.574761,DEL MAR/MCPHERSO,7701 Mcpherson Road,Laredo,TX,78046,(956) 728-9626
-99.460946,27.464781,LOMAS-LAREDO,3320 Lomas Del Sur Boulevard,Laredo,TX,78046,(956) 814-7859
-99.451698,27.518206,CLARK AT LOOP 20,2320 BOB BULLOCK LOOP (Walmart #3518),Laredo,TX,78043,(956) 728-7874
-99.472378,27.610509,"LAREDO, LOOP 20",2311 Ne Bob Bullock Loop,Laredo,TX,78045,(956) 718-2112
-99.447174,27.558783,JACAMANN @ LOOP,2515 Jacaman Road,Laredo,TX,78041,(956) 712-8171
-99.462383,27.610843,"WM LAREDO, LOOP",2615 BOB BULLOCK LOOP (Walmart),Laredo,TX,78045,(956) 718-9934
-99.461373,27.684176,I-35 NORTH (PILO,1101 Uniroyal Drive,Laredo,TX,78045,(956) 728-8570
-98.678373,27.312903,"HEBBRONVILLE,TX",711 N Smith Ave,Hebbronville,TX,78361,(956) 691-0028
-98.082144,27.752441,BUS. 281 & 3RD S,212 N Johnson,Alice,TX,78332,(361) 664-8020
-98.060293,27.753267,ALICE-HWY 44,1220 E Main,Alice,TX,78332-5049,(361) 664-8790
-97.845789,27.490799,"KINGSVILLE, HWY",2702 S Hwy 77 Bypass,Kingsville,TX,78363,(361) 516-0450
-97.855659,27.515425,KINGSVILLE-14TH,208 S 14th St,Kingsville,TX,78363-5839,(361) 592-7072
-97.655629,27.785439,ROBSTWN-US 77,301 S Hwy 77,Robstown,TX,78380-4310,(361) 387-8712
-97.396077,27.6654,CORPUS CHR,7522 S Staples,Corpus Christi,TX,78414,(361) 906-2260
-97.411427,27.698509,CORPUS-SARATOGA,4031 Saratoga Blvd,Corpus Christi,TX,78415,(361) 855-0876
-97.440483,27.742888,SPID AT GREENWOO,1610 S Padre Island Dr,Corpus Christi,TX,78416,(361) 225-0511
-97.412313,27.727412,SPID-KOSTORYZ,3211 S Padre Island Dr,Corpus Christi,TX,78415-2902,(361) 852-6877
-97.368387,27.678389,"CORPUS CHRISTI,",6306 Saratoga,Corpus Christi,TX,78414,(361) 991-1528
-97.419465,27.752263,CC SOUTH PORT,4102 S Port Ave,Corpus Christi,TX,78415-5310,(361) 855-2531
-97.370255,27.708482,C CHRISTI/PADRE,5560 S Padre Island Dr,Corpus Christi,TX,78411-4108,(361) 992-5214
-97.586501,27.846607,CORPUS CHRISTI,11202 Leopard St,Corpus Christi,TX,78410,(361) 242-9103
-97.388412,27.739541,DALLAS/STAPLES,3745 S Staples,Corpus Christi,TX,78411,(361) 857-2373
-97.34171,27.692249,RODD FIELD AND S,1522 Roddfield Road,Corpus Christi,TX,78412,(361) 906-0882
-97.403122,27.76423,STAPLES/LOUISIAN,2222 S Staples,Corpus Christi,TX,78404,(361) 882-8289
-97.362124,27.725017,AIRLINE/ALAMEDA,4730 S Alameda,Corpus Christi,TX,78412,(361) 985-8018
-97.440735,27.796706,CRP CHRS-LEOPRD,4101 Leopard St,Corpus Christi,TX,78408-2825,(361) 884-8601
-97.412167,27.777941,CRPS CHRISTI-MRG,2021 Morgan Ave,Corpus Christi,TX,78405-1541,(361) 882-1411
-97.283411,27.665974,FLOUR BLUFF,1229 Waldron Rd,Corpus Christi,TX,78418,(361) 939-7907
-82.634509,27.463072,PARADISE BAY,7300 Cortez Rd,Bradenton,FL,34210,(941) 254-7108
-82.748744,27.738669,ST PETE BCH-GULF,6855 Gulf Blvd,St Pete Beach,FL,33706,(727) 367-4037
-82.628908,27.496392,MANATEE,6708 Manatee Ave W,Bradenton,FL,34209,(941) 794-6227
-82.598545,27.462064,CORTEZ,3631 Cortez Rd W,Bradenton,FL,34210-3106,(941) 756-9882
-82.793241,27.808948,MADEIRA BEACH,650 150th Avenue,Madeira Beach,FL,33708,(727) 392-6302
-82.702462,27.748596,GULFPORT,5111 Gulfport Blvd S,Gulfport,FL,33707,(727) 323-7911
-82.679877,27.726845,BAYWAY,4595 34 St S,St. Petersburg,FL,33711-4550,(727) 866-2370
-82.729676,27.793856,ST PETE-TYRONE,2315 Tyrone Blvd,St. Petersburg,FL,33710,(727) 381-5167
-82.574918,27.457322,14TH STREET,4711 14th St W,Bradenton,FL,34207-2002,(941) 755-9595
-82.786615,27.836313,SEMINOLE,7003 Seminole Blvd,Seminole,FL,33772,(727) 393-6816
-82.557989,27.520835,PALMETTO,699 10th St E,Palmetto,FL,34221-4072,(941) 729-9573
-82.762827,27.839893,STARKEY,8901 Park Blvd,Seminole,FL,33777-4301,(727) 398-1022
-82.679878,27.782344,NORTHSIDE,1020 34th St N,St. Petersburg,FL,33713-6544,(727) 327-4991
-82.728968,27.821375,66TH STREET,5464 66th St N,Saint Petersburg,FL,33709,(727) 544-5381
-82.563045,27.39494,AIRPORT,8164 N Tamiami Trl,Sarasota,FL,34243,(941) 351-1771
-82.547034,27.429687,63RD & 301,6228 15th St E,Bradenton,FL,34203,(941) 899-5079
-82.699504,27.809842,49TH STREET,4145 49th St N,Saint Petersburg,FL,33709-5735,(727) 525-0944
-82.638813,27.753916,4TH STREET SOUTH,1661 4th St S,St. Petersburg,FL,33705,(727) 894-2331
-82.8307,27.880831,WALSINGHAM,13875 Walsingham Rd,Largo,FL,33774,(727) 216-6917
-82.539909,27.578979,41 & 275,2425 69th Street E,Palmetto,FL,34221,(941) 224-9051
-82.521215,27.447679,ONECO,5299 33rd St E,Bradenton,FL,34203-4330,(941) 755-5886
-82.703379,27.838784,PINELLAS PARK,5170 Park Blvd N,Pinellas Park,FL,33781-3414,(727) 544-7333
-82.787622,27.890754,LARGO MALL,12976 Seminole Blvd,Largo,FL,33778,(727) 474-6988
-82.53154,27.371737,NORTHGATE BLVD,4301 N Washington Blvd,Sarasota,FL,34234,(941) 312-5887
-82.728297,27.863865,102ND AVENUE,10191 66th St N,Pinellas Park,FL,33782,(727) 544-7386
-82.680831,27.835943,PINELLAS SQUARE,7001 Us Hwy 19 N,Pinellas Park,FL,33781,(727) 522-3274
-82.638061,27.806436,38TH AVENUE,300 38th Ave N,Saint Petersburg,FL,33704-1332,(727) 896-6513
-82.500878,27.530987,ELLENTON,6103 Us Hwy 301 North,Ellenton,FL,34222,(941) 723-3476
-82.684913,27.8452,PINELLAS PK WM,8001 US HIGHWAY 19 N (Walmart),Pinellas Park,FL,33781-1742,(727) 576-6772
-82.394477,27.432532,SR 70 AND,14655 State Road 70 E,Bradenton,FL,34202,(941) 251-3162
-82.431308,27.484764,LAKEWOOD RANCH,11150 Sr 64,Bradenton,FL,34212,(941) 749-7909
-82.478332,27.493673,SR 64,604 67th Street Cir E,Bradenton,FL,34208,(941) 747-4979
-82.46961,27.445189,CREEKWOOD,7185 State Rd 70 East,Bradenton,FL,34203,(941) 739-1886
-82.430724,27.386051,WATERSIDE,6508 University Parkway,Sarasota,FL,34240,(941) 248-5100
-82.506135,27.389668,UNIVERSITY,8494 Lockwood Ridge Road,Sarasota,FL,34243,(941) 306-5097
-82.458407,27.33732,ANDERSON PARKWAY,5554 Fruitville Rd,Sarasota,FL,34232-6405,(941) 371-9165
-82.336761,27.712873,SUN CITY CENTER,4896 Sun City Center Blvd,Sun City Center,FL,33573,(813) 634-9325
-82.392938,27.713785,SUN CITY,3110 E College Ave,Ruskin,FL,33570,(813) 645-3776
-82.49893,27.337941,FRUITVILLE ROAD,3511 Fruitville Rd,Sarasota,FL,34237-9027,(941) 955-8840
-82.429501,27.735534,RUSKIN,5001 South Tamiami Trl,Ruskin,FL,33570,(813) 645-2637
-82.530107,27.328815,WASHINGTON,787 Washington Blvd,Sarasota,FL,34236,(941) 365-3030
-82.334202,27.795193,BIG BEND RD & HW,13118 S Us Hwy 301,Riverview,FL,33569,(813) 443-8407
-82.372184,27.792464,APOLLO BEACH,7032 Big Bend Road,Gibsonton,FL,33534,(813) 443-1840
-82.353655,27.847249,RIVERVIEW W*M #5,9205 GIBSONTON DR (Walmart #5300),Gibsonton,FL,33534,(813) 671-2559
-82.326122,27.855736,RIVERVIEW,9870 Us Hwy 301,Riverview,FL,33569,(813) 443-6749
-82.202679,27.860113,LITHIA SPRINGS,16701 Fishhawk Blvd,Lithia,FL,33547,(813) 324-8205
-82.319846,27.893216,BRANDON - BLOOMI,11007 Bloomingdale Ave,Riverview,FL,33569,(813) 849-6024
-82.270407,27.89328,BLOOMINGDALE,985 E Bloomingdale Ave,Brandon,FL,33511,(813) 685-9163
-82.506862,27.871825,INTERBAY,6505 S Dale Mabry Dr,Tampa,FL,33611,(813) 839-5252
-82.348808,27.91241,BRANDON PAVILLIO,3921 S Us Hwy 301 S,Riverview,FL,33578,(813) 626-4892
-82.323329,27.923815,LUMSDEN,11212 Causeway Blvd,Brandon,FL,33511,(813) 689-7931
-81.808963,27.536831,WAUCHULA-907 6TH,907 Us Hwy 17 S,Wauchula,FL,33873,(863) 773-4499
-82.291666,27.938259,BRANDON,502 W Brandon Blvd,Brandon,FL,33511,(813) 685-1355
-82.518043,27.894541,GANDY,4818 S Manhattan Ave,Tampa,FL,33611,(813) 837-3974
-82.253153,27.93839,VALRICO,2050 E State Rte 60,Valrico,FL,33594,(813) 662-0275
-82.368306,27.940415,CLAIR MEL,1002 S 78th St,Tampa,FL,33619,(813) 621-3326
-82.336503,27.943759,FAULKENBURG,10019 Adamo Dr,Tampa,FL,33619,(813) 252-3716
-81.493093,27.5108,NORTH SEBRING,3000 Us Hwy 27 N,Sebring,FL,33870,(863) 386-4669
-81.513911,27.592526,AVON PARK-US 27,339 Us Hwy 27 S,Avon Park,FL,33825,(863) 449-9793
-81.442413,27.470484,SEBRING-RT 27,3115 Us Hwy 27 S,Sebring,FL,33870,(863) 385-3065
-81.530961,27.756293,FROSTPROOF,705 N Scenic Hwy,Frostproof,FL,33843,(863) 635-7704
-81.801123,27.75455,FORT MEADE,200 N Charleston Ave,Fort Meade,FL,33841,(863) 285-6993
-81.556428,27.893637,EAST LAKE WALES,1978 State Route 60,Lake Wales,FL,33853,(863) 676-8110
-81.598725,27.900254,WEST LAKE WALES,416 W Central Ave,Lake Wales,FL,33853,(863) 676-3234
-80.513949,27.639883,HORIZON RELO 2,9080 20th Street,Vero Beach,FL,32966,(772) 563-2555
-80.548726,27.76699,FELLSMERE,9495 108th Ave,Vero Beach,FL,32967,(772) 925-9790
-80.448234,27.638297,VERO WEST,5875 20th Street,Vero Beach,FL,32966,(772) 569-2230
-80.397739,27.521593,INDRIO/KINGS,4878 N Kings Hwy,Fort Pierce,FL,34951,(772) 595-9044
-80.327501,27.454204,NORTH FT. PIERCE,615 N Us Highway 1,Fort Pierce,FL,34950,(772) 466-8481
-80.325307,27.422532,FT PIERCE @ US 1,2524 S Us Highway 1,Fort Pierce,FL,34982,(772) 465-1410
-80.340267,27.443895,DELAWARE AVE,1612 Delaware Avenue,Fort Pierce,FL,34950-3976,(772) 461-8060
-80.377768,27.588802,OSLO,754 S Us 1,Vero Beach,FL,32962,(772) 778-4378
-80.395701,27.41301,TURNPIKE,7001 Okeechobee Road,Fort Pierce,FL,34945-2605,(772) 466-7001
-80.400075,27.413346,FT PIERCE PILOT,7300 W Okeechobee Rd,Fort Pierce,FL,34945,(772) 464-1922
-80.356686,27.354269,ST JAMES,5435 Nw Saint James Dr,Port Saint Lucie,FL,34983,(772) 879-1891
-80.389677,27.636812,VERO BEACH,1925 Us 1,Vero Beach,FL,32960,(772) 567-8878
-80.405492,27.310904,ST LUCIE WEST,1750 Sw Saint Lucie West Blvd,Port Saint Lucie,FL,34986-2504,(772) 871-2600
-80.411647,27.688992,HARBOR POINT,5280 Us Hwy 1,Vero Beach,FL,32967,(772) 770-2888
-80.485655,27.837554,SEBASTIAN,13395 Us Hwy 1,Sebastian,FL,32958,(772) 388-9606
-99.855831,28.523602,CARRIZO SPRINGS,503 N 1st St,Carrizo Springs,TX,78834,(830) 876-5400
-99.239765,28.45056,COTULLA RELO,719 N Ih 35,Cotulla,TX,78014,(830) 879-4711
-98.023856,28.336977,GEORGE WEST,4066 Highway 59,George West,TX,78022,(361) 449-1230
-97.819618,28.112552,MATHIS,10539 N Sh 359,Mathis,TX,78368,(361) 547-7171
-97.532587,28.012437,SINTON LOVES TRA,13888 Fm 1945,Sinton,TX,78387,(361) 364-9230
-97.757269,28.422186,BEEVILLE-ST MARY,2301 N Saint Mary,Beeville,TX,78102-2436,(361) 358-4770
-97.318599,27.882701,PORTLAND-US 181,1300 Wildcat Dr,Portland,TX,78374,(361) 643-8115
-97.274538,28.310755,REFUGIO,427 N Alamo St,Refugio,TX,78377,(361) 526-9175
-97.042023,28.036766,ROCKPORT/35-BRDW,1302 Hwy 35 N,Rockport,TX,78382,(361) 790-7828
-97.175531,27.923564,ARANSAS PASS REL,2475 W Wheeler,Aransas Pass,TX,78336,(361) 758-9060
-82.780246,28.050495,CALADESI,2618 Bayshore Blvd,Dunedin,FL,34698,(727) 733-7271
-82.758639,28.019029,DUNEDIN/MAIN ST,1645 Main Street,Dunedin,FL,34698,(727) 734-3166
-82.738595,28.079991,PALM HARBOR-US19,33817 Us Hwy 19 N,Palm Harbor,FL,34684,(727) 781-7303
-82.74109,28.142238,TARPON SP-HWY 19,40728 Ushy 19 N,Tarpon Springs,FL,34689,(727) 943-8721
-82.787078,27.959784,MISSOURI,539 S Missouri Avenue,Clearwater,FL,33756,(727) 442-2887
-82.73917,28.044529,CURLEW RD,29978 Us Hwy 19 North,Clearwater,FL,33761,(727) 772-2576
-82.755291,27.990831,HERCULES,1934 N Hercules Ave,Clearwater,FL,33763,(727) 449-0220
-82.740409,28.20105,HOLIDAY-PLAZA,2909 Us Hwy 19 N,Holiday,FL,34691,(727) 934-7035
-82.787267,27.931132,JASPER,1590 Missouri Ave,Largo,FL,33770,(727) 286-7129
-82.7604,27.960953,GULF-TO-BAY,1860 Gulf To Bay Blvd,Clearwater,FL,33765,(727) 442-1286
-82.800228,27.917263,PINELLAS TRAIL,1250 W Bay Dr,Largo,FL,33770,(727) 581-9626
-82.706143,28.062516,BOOT RANCH,3480 E Lake Rd,Palm Harbor,FL,34685,(727) 789-1910
-82.708455,28.010527,SAFETY HARBOR,2454 Mcmullen Booth Road,Clearwater,FL,33759,(727) 754-2860
-82.74639,27.941768,NURSERY & BELCHE,1500 S Belcher Rd,Clearwater,FL,33764,(727) 530-1693
-82.72857,28.236125,NW PT RICHEY-#19,5309 Us Hwy 19s,New Port Richey,FL,34652,(727) 847-2470
-82.763327,27.91709,EAST BAY,2300 E Bay Dr,Largo,FL,33771,(727) 584-5985
-82.718385,27.960214,CLEARWATER MALL,2871 Gulf To Bay Blvd,Clearwater,FL,33759,(727) 797-3959
-82.694547,28.216666,ELFERS,7226 State Road 54,New Port Richey,FL,34653,(727) 376-1366
-82.747222,27.894734,LARGO -  BELCHER,7901 Ulmerton Rd,Largo,FL,33771,(727) 531-4841
-82.726445,27.91584,ROOSEVELT & 19,2675 Roosevelt Blvd,Largo,FL,33760,(727) 532-9994
-82.705563,28.258423,NEW PORT RICHEY,6604 Massachusetts Ave,New Port Richey,FL,34653,
-82.717366,28.281591,"PORT RICHEY,  US",8527 Us 19 N,Port Richey,FL,34668,(727) 848-3997
-82.652316,28.035551,OLDSMAR,4085 Tampa Rd,Oldsmar,FL,34677,(813) 855-5016
-82.666477,28.235276,RIVER XING CENTR,8937 Rancho Del Rio Drive,New Port Richey,FL,34655,(727) 375-2220
-82.626092,28.056234,WESTCHASE,12205 W Linebaugh Avenue,Tampa,FL,33626,(813) 818-0370
-82.636816,28.194388,TRINITY,10727 Sr 54,Trinity,FL,34655,(727) 376-8041
